gene_id,lascID,geneName,tx_id,tx_name,nexon,tx_len
maker-000076F-est_gff_StringTie-gene-30.9,LASC007578,LASC007578,15600,maker-000076F-est_gff_StringTie-gene-30.9-mRNA-1,3,778
maker-000076F-augustus-gene-30.15,LASC007579,LASC007579,15601,maker-000076F-augustus-gene-30.15-mRNA-1,3,735
maker-000076F-augustus-gene-30.16,LASC007580,LASC007580,15602,maker-000076F-augustus-gene-30.16-mRNA-1,3,639
maker-000076F-est_gff_StringTie-gene-30.10,LASC007581,LASC007581,15603,maker-000076F-est_gff_StringTie-gene-30.10-mRNA-1,2,496
maker-000076F-augustus-gene-30.18,LASC007582,LASC007582,15604,maker-000076F-augustus-gene-30.18-mRNA-1,3,657
maker-000076F-exonerate_protein2genome-gene-30.18,LASC007583,LASC007583,15605,maker-000076F-exonerate_protein2genome-gene-30.18-mRNA-1,4,537
maker-000076F-exonerate_protein2genome-gene-30.18,LASC007583,LASC007583,15606,maker-000076F-exonerate_protein2genome-gene-30.18-mRNA-2,4,501
maker-000076F-augustus-gene-30.26,LASC007584,LASC007584,15607,maker-000076F-augustus-gene-30.26-mRNA-1,3,786
maker-000076F-augustus-gene-30.27,LASC007585,LASC007585,15608,maker-000076F-augustus-gene-30.27-mRNA-1,3,615
maker-000076F-est_gff_StringTie-gene-30.11,LASC007586,LASC007586,15609,maker-000076F-est_gff_StringTie-gene-30.11-mRNA-1,3,261
maker-000076F-augustus-gene-30.29,LASC007587,LASC007587,15610,maker-000076F-augustus-gene-30.29-mRNA-1,3,750
maker-000076F-est_gff_StringTie-gene-30.12,LASC007588,LASC007588,15611,maker-000076F-est_gff_StringTie-gene-30.12-mRNA-1,3,575
maker-000217F-est_gff_StringTie-gene-1.1,LASC014761,pde7b,30387,maker-000217F-est_gff_StringTie-gene-1.1-mRNA-11,15,4973
maker-000217F-est_gff_StringTie-gene-1.1,LASC014761,pde7b,30388,maker-000217F-est_gff_StringTie-gene-1.1-mRNA-2,16,5040
maker-000217F-est_gff_StringTie-gene-1.1,LASC014761,pde7b,30389,maker-000217F-est_gff_StringTie-gene-1.1-mRNA-4,16,4220
maker-000217F-est_gff_StringTie-gene-1.1,LASC014761,pde7b,30390,maker-000217F-est_gff_StringTie-gene-1.1-mRNA-1,17,4428
maker-000217F-est_gff_StringTie-gene-1.1,LASC014761,pde7b,30391,maker-000217F-est_gff_StringTie-gene-1.1-mRNA-12,15,4287
maker-000217F-est_gff_StringTie-gene-1.1,LASC014761,pde7b,30392,maker-000217F-est_gff_StringTie-gene-1.1-mRNA-3,16,4458
maker-000217F-est_gff_StringTie-gene-1.1,LASC014761,pde7b,30393,maker-000217F-est_gff_StringTie-gene-1.1-mRNA-6,16,4058
maker-000217F-est_gff_StringTie-gene-1.1,LASC014761,pde7b,30394,maker-000217F-est_gff_StringTie-gene-1.1-mRNA-7,16,3985
maker-000217F-est_gff_StringTie-gene-1.1,LASC014761,pde7b,30395,maker-000217F-est_gff_StringTie-gene-1.1-mRNA-10,16,3836
maker-000217F-est_gff_StringTie-gene-1.1,LASC014761,pde7b,30396,maker-000217F-est_gff_StringTie-gene-1.1-mRNA-9,16,3855
maker-000217F-est_gff_StringTie-gene-1.1,LASC014761,pde7b,30397,maker-000217F-est_gff_StringTie-gene-1.1-mRNA-8,16,3925
maker-000217F-est_gff_StringTie-gene-1.1,LASC014761,pde7b,30398,maker-000217F-est_gff_StringTie-gene-1.1-mRNA-5,16,4152
maker-000217F-exonerate_protein2genome-gene-1.0,LASC014762,nans,30399,maker-000217F-exonerate_protein2genome-gene-1.0-mRNA-1,8,2195
maker-000217F-est_gff_StringTie-gene-1.3,LASC014763,prr5,30400,maker-000217F-est_gff_StringTie-gene-1.3-mRNA-1,9,1176
maker-000217F-est_gff_StringTie-gene-1.3,LASC014763,prr5,30401,maker-000217F-est_gff_StringTie-gene-1.3-mRNA-3,8,1074
maker-000217F-est_gff_StringTie-gene-1.3,LASC014763,prr5,30402,maker-000217F-est_gff_StringTie-gene-1.3-mRNA-4,8,1042
maker-000217F-est_gff_StringTie-gene-1.3,LASC014763,prr5,30403,maker-000217F-est_gff_StringTie-gene-1.3-mRNA-6,7,987
maker-000217F-est_gff_StringTie-gene-1.3,LASC014763,prr5,30404,maker-000217F-est_gff_StringTie-gene-1.3-mRNA-2,9,1037
maker-000217F-est_gff_StringTie-gene-1.3,LASC014763,prr5,30405,maker-000217F-est_gff_StringTie-gene-1.3-mRNA-5,8,982
maker-000217F-est_gff_StringTie-gene-2.0,LASC014764,inpp4a,30406,maker-000217F-est_gff_StringTie-gene-2.0-mRNA-1,25,6002
maker-000217F-est_gff_StringTie-gene-2.0,LASC014764,inpp4a,30407,maker-000217F-est_gff_StringTie-gene-2.0-mRNA-2,24,5756
maker-000217F-est_gff_StringTie-gene-2.0,LASC014764,inpp4a,30408,maker-000217F-est_gff_StringTie-gene-2.0-mRNA-3,14,4452
evm-000217F-processed-gene-2.1,LASC014765,nudt8_2,30465,evm-000217F-processed-gene-2.1-mRNA-1,5,1357
maker-000217F-augustus-gene-2.13,LASC014766,LASC014766,30409,maker-000217F-augustus-gene-2.13-mRNA-1,3,1251
maker-000217F-est_gff_StringTie-gene-3.0,LASC014767,ft_2,30466,maker-000217F-est_gff_StringTie-gene-3.0-mRNA-1,17,12466
maker-000217F-est_gff_StringTie-gene-2.1,LASC014768,LASC014768,30410,maker-000217F-est_gff_StringTie-gene-2.1-mRNA-2,4,1372
maker-000217F-est_gff_StringTie-gene-2.1,LASC014768,LASC014768,30411,maker-000217F-est_gff_StringTie-gene-2.1-mRNA-1,4,1455
evm-000217F-processed-gene-4.1,LASC014769,LASC014769,30412,evm-000217F-processed-gene-4.1-mRNA-1,5,3046
maker-000217F-augustus-gene-4.7,LASC014770,LASC014770,30467,maker-000217F-augustus-gene-4.7-mRNA-1,2,363
evm-000217F-processed-gene-4.0,LASC014771,cnbp,30468,evm-000217F-processed-gene-4.0-mRNA-1,5,2778
evm-000217F-processed-gene-5.1,LASC014772,ccnq,30469,evm-000217F-processed-gene-5.1-mRNA-1,9,1623
maker-000217F-est_gff_StringTie-gene-5.0,LASC014773,atg13,30413,maker-000217F-est_gff_StringTie-gene-5.0-mRNA-2,6,1884
maker-000217F-est_gff_StringTie-gene-5.0,LASC014773,atg13,30414,maker-000217F-est_gff_StringTie-gene-5.0-mRNA-3,5,1533
maker-000217F-est_gff_StringTie-gene-5.0,LASC014773,atg13,30415,maker-000217F-est_gff_StringTie-gene-5.0-mRNA-4,4,1347
maker-000217F-est_gff_StringTie-gene-5.0,LASC014773,atg13,30416,maker-000217F-est_gff_StringTie-gene-5.0-mRNA-1,7,1778
maker-000217F-est_gff_StringTie-gene-5.2,LASC014774,nfxl1,30470,maker-000217F-est_gff_StringTie-gene-5.2-mRNA-4,16,5768
maker-000217F-est_gff_StringTie-gene-5.2,LASC014774,nfxl1,30471,maker-000217F-est_gff_StringTie-gene-5.2-mRNA-2,16,5957
maker-000217F-est_gff_StringTie-gene-5.2,LASC014774,nfxl1,30472,maker-000217F-est_gff_StringTie-gene-5.2-mRNA-3,16,5809
maker-000217F-est_gff_StringTie-gene-5.2,LASC014774,nfxl1,30473,maker-000217F-est_gff_StringTie-gene-5.2-mRNA-1,17,5843
maker-000217F-est_gff_StringTie-gene-6.0,LASC014775,cel_myd88,30417,maker-000217F-est_gff_StringTie-gene-6.0-mRNA-4,8,11362
maker-000217F-est_gff_StringTie-gene-6.0,LASC014775,cel_myd88,30418,maker-000217F-est_gff_StringTie-gene-6.0-mRNA-6,7,11314
maker-000217F-est_gff_StringTie-gene-6.0,LASC014775,cel_myd88,30419,maker-000217F-est_gff_StringTie-gene-6.0-mRNA-1,16,2924
maker-000217F-est_gff_StringTie-gene-6.0,LASC014775,cel_myd88,30420,maker-000217F-est_gff_StringTie-gene-6.0-mRNA-2,10,3602
maker-000217F-est_gff_StringTie-gene-6.0,LASC014775,cel_myd88,30421,maker-000217F-est_gff_StringTie-gene-6.0-mRNA-3,10,2044
maker-000217F-est_gff_StringTie-gene-6.0,LASC014775,cel_myd88,30422,maker-000217F-est_gff_StringTie-gene-6.0-mRNA-5,8,1705
maker-000217F-est_gff_StringTie-gene-6.1,LASC014776,dnajc4,30474,maker-000217F-est_gff_StringTie-gene-6.1-mRNA-1,8,1347
maker-000217F-est_gff_StringTie-gene-6.1,LASC014776,dnajc4,30475,maker-000217F-est_gff_StringTie-gene-6.1-mRNA-2,7,1340
maker-000217F-est_gff_StringTie-gene-6.1,LASC014776,dnajc4,30476,maker-000217F-est_gff_StringTie-gene-6.1-mRNA-3,7,1338
maker-000217F-est_gff_StringTie-gene-6.1,LASC014776,dnajc4,30477,maker-000217F-est_gff_StringTie-gene-6.1-mRNA-4,7,1336
maker-000217F-est_gff_StringTie-gene-6.1,LASC014776,dnajc4,30478,maker-000217F-est_gff_StringTie-gene-6.1-mRNA-5,6,1244
maker-000217F-exonerate_protein2genome-gene-7.2,LASC014777,gl_3,30423,maker-000217F-exonerate_protein2genome-gene-7.2-mRNA-1,2,719
maker-000217F-exonerate_protein2genome-gene-7.2,LASC014777,gl_3,30424,maker-000217F-exonerate_protein2genome-gene-7.2-mRNA-2,1,453
maker-000217F-exonerate_protein2genome-gene-7.2,LASC014777,gl_3,30425,maker-000217F-exonerate_protein2genome-gene-7.2-mRNA-3,1,423
maker-000217F-exonerate_protein2genome-gene-7.2,LASC014777,gl_3,30426,maker-000217F-exonerate_protein2genome-gene-7.2-mRNA-4,1,363
maker-000217F-exonerate_protein2genome-gene-7.2,LASC014777,gl_3,30427,maker-000217F-exonerate_protein2genome-gene-7.2-mRNA-5,1,195
maker-000217F-est_gff_StringTie-gene-7.1,LASC014778,ube2j1,30428,maker-000217F-est_gff_StringTie-gene-7.1-mRNA-4,9,1482
maker-000217F-est_gff_StringTie-gene-7.1,LASC014778,ube2j1,30429,maker-000217F-est_gff_StringTie-gene-7.1-mRNA-1,9,1771
maker-000217F-est_gff_StringTie-gene-7.1,LASC014778,ube2j1,30430,maker-000217F-est_gff_StringTie-gene-7.1-mRNA-3,9,1534
maker-000217F-est_gff_StringTie-gene-7.1,LASC014778,ube2j1,30431,maker-000217F-est_gff_StringTie-gene-7.1-mRNA-5,8,1504
maker-000217F-est_gff_StringTie-gene-7.1,LASC014778,ube2j1,30432,maker-000217F-est_gff_StringTie-gene-7.1-mRNA-2,9,1594
augustus_masked-000217F-processed-gene-7.5,LASC014779,sp5,30433,augustus_masked-000217F-processed-gene-7.5-mRNA-1,2,957
maker-000217F-est_gff_StringTie-gene-8.1,LASC014780,zk1073.1,30434,maker-000217F-est_gff_StringTie-gene-8.1-mRNA-1,13,6591
maker-000217F-est_gff_StringTie-gene-8.1,LASC014780,zk1073.1,30435,maker-000217F-est_gff_StringTie-gene-8.1-mRNA-2,4,5829
maker-000217F-est_gff_StringTie-gene-8.2,LASC014781,LASC014781,30479,maker-000217F-est_gff_StringTie-gene-8.2-mRNA-1,2,427
maker-000217F-augustus-gene-9.4,LASC014782,dym,30436,maker-000217F-augustus-gene-9.4-mRNA-1,2,2400
maker-000217F-est_gff_StringTie-gene-9.3,LASC014783,LASC014783,30480,maker-000217F-est_gff_StringTie-gene-9.3-mRNA-1,2,302
maker-000217F-est_gff_StringTie-gene-9.4,LASC014784,exc-4,30481,maker-000217F-est_gff_StringTie-gene-9.4-mRNA-1,5,7249
maker-000217F-est_gff_StringTie-gene-9.4,LASC014784,exc-4,30482,maker-000217F-est_gff_StringTie-gene-9.4-mRNA-2,4,7147
maker-000217F-est_gff_StringTie-gene-9.2,LASC014785,LASC014785,30437,maker-000217F-est_gff_StringTie-gene-9.2-mRNA-4,5,525
maker-000217F-est_gff_StringTie-gene-9.2,LASC014785,LASC014785,30438,maker-000217F-est_gff_StringTie-gene-9.2-mRNA-3,5,581
maker-000217F-est_gff_StringTie-gene-9.2,LASC014785,LASC014785,30439,maker-000217F-est_gff_StringTie-gene-9.2-mRNA-1,5,648
maker-000217F-est_gff_StringTie-gene-9.2,LASC014785,LASC014785,30440,maker-000217F-est_gff_StringTie-gene-9.2-mRNA-2,5,609
evm-000217F-processed-gene-9.8,LASC014786,zfs1,30483,evm-000217F-processed-gene-9.8-mRNA-1,2,3420
maker-000217F-est_gff_StringTie-gene-9.6,LASC014787,LASC014787,30484,maker-000217F-est_gff_StringTie-gene-9.6-mRNA-1,2,229
evm-000217F-processed-gene-10.10,LASC014788,plaa,30485,evm-000217F-processed-gene-10.10-mRNA-1,9,2874
maker-000217F-est_gff_StringTie-gene-10.3,LASC014789,LASC014789,30486,maker-000217F-est_gff_StringTie-gene-10.3-mRNA-1,3,360
maker-000217F-est_gff_StringTie-gene-10.0,LASC014790,LASC014790,30441,maker-000217F-est_gff_StringTie-gene-10.0-mRNA-1,5,1961
maker-000217F-est_gff_StringTie-gene-10.0,LASC014790,LASC014790,30442,maker-000217F-est_gff_StringTie-gene-10.0-mRNA-4,4,1891
maker-000217F-est_gff_StringTie-gene-10.0,LASC014790,LASC014790,30443,maker-000217F-est_gff_StringTie-gene-10.0-mRNA-2,4,2540
maker-000217F-est_gff_StringTie-gene-10.0,LASC014790,LASC014790,30444,maker-000217F-est_gff_StringTie-gene-10.0-mRNA-3,4,1921
maker-000217F-est_gff_StringTie-gene-10.0,LASC014790,LASC014790,30445,maker-000217F-est_gff_StringTie-gene-10.0-mRNA-5,3,1930
maker-000217F-est_gff_StringTie-gene-10.4,LASC014791,LASC014791,30487,maker-000217F-est_gff_StringTie-gene-10.4-mRNA-1,4,3463
maker-000217F-est_gff_StringTie-gene-10.1,LASC014792,LASC014792,30446,maker-000217F-est_gff_StringTie-gene-10.1-mRNA-1,2,253
maker-000217F-est_gff_StringTie-gene-11.0,LASC014793,LASC014793,30488,maker-000217F-est_gff_StringTie-gene-11.0-mRNA-1,4,3913
maker-000217F-est_gff_StringTie-gene-11.1,LASC014794,LASC014794,30489,maker-000217F-est_gff_StringTie-gene-11.1-mRNA-6,4,7762
maker-000217F-est_gff_StringTie-gene-11.1,LASC014794,LASC014794,30490,maker-000217F-est_gff_StringTie-gene-11.1-mRNA-3,4,8026
maker-000217F-est_gff_StringTie-gene-11.1,LASC014794,LASC014794,30491,maker-000217F-est_gff_StringTie-gene-11.1-mRNA-2,5,7891
maker-000217F-est_gff_StringTie-gene-11.1,LASC014794,LASC014794,30492,maker-000217F-est_gff_StringTie-gene-11.1-mRNA-4,4,7839
maker-000217F-est_gff_StringTie-gene-11.1,LASC014794,LASC014794,30493,maker-000217F-est_gff_StringTie-gene-11.1-mRNA-1,5,7894
maker-000217F-est_gff_StringTie-gene-11.1,LASC014794,LASC014794,30494,maker-000217F-est_gff_StringTie-gene-11.1-mRNA-5,4,7837
maker-000217F-est_gff_StringTie-gene-12.1,LASC014795,stk10,30495,maker-000217F-est_gff_StringTie-gene-12.1-mRNA-1,23,14290
maker-000217F-est_gff_StringTie-gene-12.0,LASC014796,trdmt1,30447,maker-000217F-est_gff_StringTie-gene-12.0-mRNA-2,10,1470
maker-000217F-est_gff_StringTie-gene-12.0,LASC014796,trdmt1,30448,maker-000217F-est_gff_StringTie-gene-12.0-mRNA-1,10,1498
maker-000217F-est_gff_StringTie-gene-12.2,LASC014797,pnlip_4,30496,maker-000217F-est_gff_StringTie-gene-12.2-mRNA-1,10,1909
evm-000217F-processed-gene-14.26,LASC014798,LASC014798,30449,evm-000217F-processed-gene-14.26-mRNA-1,7,6415
maker-000217F-est_gff_StringTie-gene-13.1,LASC014799,LASC014799,30497,maker-000217F-est_gff_StringTie-gene-13.1-mRNA-4,3,1716
maker-000217F-est_gff_StringTie-gene-13.1,LASC014799,LASC014799,30498,maker-000217F-est_gff_StringTie-gene-13.1-mRNA-3,4,1530
maker-000217F-est_gff_StringTie-gene-13.1,LASC014799,LASC014799,30499,maker-000217F-est_gff_StringTie-gene-13.1-mRNA-2,4,1567
maker-000217F-est_gff_StringTie-gene-13.1,LASC014799,LASC014799,30500,maker-000217F-est_gff_StringTie-gene-13.1-mRNA-1,4,1569
maker-000217F-augustus-gene-14.12,LASC014800,maob_3,30450,maker-000217F-augustus-gene-14.12-mRNA-1,14,1930
maker-000217F-est_gff_StringTie-gene-14.1,LASC014801,mao_3,30451,maker-000217F-est_gff_StringTie-gene-14.1-mRNA-2,14,2300
maker-000217F-est_gff_StringTie-gene-14.1,LASC014801,mao_3,30452,maker-000217F-est_gff_StringTie-gene-14.1-mRNA-3,14,2186
maker-000217F-est_gff_StringTie-gene-14.1,LASC014801,mao_3,30453,maker-000217F-est_gff_StringTie-gene-14.1-mRNA-5,13,2122
maker-000217F-est_gff_StringTie-gene-14.1,LASC014801,mao_3,30454,maker-000217F-est_gff_StringTie-gene-14.1-mRNA-1,15,2482
maker-000217F-est_gff_StringTie-gene-14.1,LASC014801,mao_3,30455,maker-000217F-est_gff_StringTie-gene-14.1-mRNA-4,14,1979
maker-000217F-augustus-gene-14.14,LASC014802,maoa_4,30456,maker-000217F-augustus-gene-14.14-mRNA-1,4,363
maker-000217F-augustus-gene-14.15,LASC014803,maob_2,30457,maker-000217F-augustus-gene-14.15-mRNA-1,3,207
maker-000217F-augustus-gene-14.16,LASC014804,maob_4,30458,maker-000217F-augustus-gene-14.16-mRNA-1,2,345
maker-000217F-augustus-gene-14.20,LASC014805,LASC014805,30501,maker-000217F-augustus-gene-14.20-mRNA-2,4,542
maker-000217F-augustus-gene-14.20,LASC014805,LASC014805,30502,maker-000217F-augustus-gene-14.20-mRNA-1,5,580
maker-000217F-augustus-gene-14.20,LASC014805,LASC014805,30503,maker-000217F-augustus-gene-14.20-mRNA-3,4,532
maker-000217F-est_gff_StringTie-gene-14.2,LASC014806,LASC014806,30459,maker-000217F-est_gff_StringTie-gene-14.2-mRNA-1,5,485
maker-000217F-est_gff_StringTie-gene-14.2,LASC014806,LASC014806,30460,maker-000217F-est_gff_StringTie-gene-14.2-mRNA-2,4,485
maker-000217F-est_gff_StringTie-gene-14.3,LASC014807,LASC014807,30461,maker-000217F-est_gff_StringTie-gene-14.3-mRNA-4,4,1035
maker-000217F-est_gff_StringTie-gene-14.3,LASC014807,LASC014807,30462,maker-000217F-est_gff_StringTie-gene-14.3-mRNA-1,5,2925
maker-000217F-est_gff_StringTie-gene-14.3,LASC014807,LASC014807,30463,maker-000217F-est_gff_StringTie-gene-14.3-mRNA-2,5,2435
maker-000217F-est_gff_StringTie-gene-14.3,LASC014807,LASC014807,30464,maker-000217F-est_gff_StringTie-gene-14.3-mRNA-3,4,2391
maker-000217F-est_gff_StringTie-gene-14.5,LASC014808,rnf41_2,30504,maker-000217F-est_gff_StringTie-gene-14.5-mRNA-2,6,7266
maker-000217F-est_gff_StringTie-gene-14.5,LASC014808,rnf41_2,30505,maker-000217F-est_gff_StringTie-gene-14.5-mRNA-1,8,2523
maker-000217F-exonerate_protein2genome-gene-14.8,LASC014809,kpna4,30506,maker-000217F-exonerate_protein2genome-gene-14.8-mRNA-1,12,23845
maker-000687F-augustus-gene-0.52,LASC022412,LASC022412,46140,maker-000687F-augustus-gene-0.52-mRNA-1,2,489
augustus_masked-000687F-processed-gene-0.11,LASC022413,LASC022413,46141,augustus_masked-000687F-processed-gene-0.11-mRNA-1,1,498
maker-000687F-est_gff_StringTie-gene-0.0,LASC022415,LASC022415,46142,maker-000687F-est_gff_StringTie-gene-0.0-mRNA-1,2,198
maker-000687F-est_gff_StringTie-gene-0.1,LASC022414,LASC022414,46143,maker-000687F-est_gff_StringTie-gene-0.1-mRNA-1,3,720
maker-000533F-exonerate_protein2genome-gene-0.2,LASC021631,zfp62_znf274,44632,maker-000533F-exonerate_protein2genome-gene-0.2-mRNA-4,1,42
maker-000533F-exonerate_protein2genome-gene-0.2,LASC021631,zfp62_znf274,44633,maker-000533F-exonerate_protein2genome-gene-0.2-mRNA-1,1,336
maker-000533F-exonerate_protein2genome-gene-0.2,LASC021631,zfp62_znf274,44634,maker-000533F-exonerate_protein2genome-gene-0.2-mRNA-5,1,21
maker-000533F-exonerate_protein2genome-gene-0.2,LASC021631,zfp62_znf274,44635,maker-000533F-exonerate_protein2genome-gene-0.2-mRNA-2,1,195
maker-000533F-exonerate_protein2genome-gene-0.2,LASC021631,zfp62_znf274,44636,maker-000533F-exonerate_protein2genome-gene-0.2-mRNA-3,1,162
maker-000533F-est_gff_StringTie-gene-0.0,LASC021632,LASC021632,44637,maker-000533F-est_gff_StringTie-gene-0.0-mRNA-1,2,422
maker-000533F-est_gff_StringTie-gene-0.1,LASC021633,LASC021633,44638,maker-000533F-est_gff_StringTie-gene-0.1-mRNA-1,4,702
maker-000533F-est_gff_StringTie-gene-0.1,LASC021633,LASC021633,44639,maker-000533F-est_gff_StringTie-gene-0.1-mRNA-3,3,605
maker-000533F-est_gff_StringTie-gene-0.1,LASC021633,LASC021633,44640,maker-000533F-est_gff_StringTie-gene-0.1-mRNA-2,3,885
maker-000533F-augustus-gene-1.16,LASC021634,rragc,44647,maker-000533F-augustus-gene-1.16-mRNA-1,6,1569
maker-000533F-augustus-gene-1.16,LASC021634,rragc,44648,maker-000533F-augustus-gene-1.16-mRNA-2,6,1557
augustus_masked-000533F-processed-gene-1.1,LASC021635,pgbd4_12,44641,augustus_masked-000533F-processed-gene-1.1-mRNA-1,2,783
evm-000533F-processed-gene-1.19,LASC021636,rragd,44649,evm-000533F-processed-gene-1.19-mRNA-1,5,1116
evm-000533F-processed-gene-1.21,LASC021637,ago3,44642,evm-000533F-processed-gene-1.21-mRNA-1,2,8704
maker-000533F-est_gff_StringTie-gene-1.5,LASC021638,LASC021638,44650,maker-000533F-est_gff_StringTie-gene-1.5-mRNA-1,2,273
maker-000533F-est_gff_StringTie-gene-1.2,LASC021639,LASC021639,44643,maker-000533F-est_gff_StringTie-gene-1.2-mRNA-1,2,553
maker-000533F-est_gff_StringTie-gene-1.3,LASC021640,LASC021640,44644,maker-000533F-est_gff_StringTie-gene-1.3-mRNA-1,3,750
maker-000533F-est_gff_StringTie-gene-2.4,LASC021641,octbeta1r,44651,maker-000533F-est_gff_StringTie-gene-2.4-mRNA-1,3,2896
maker-000533F-est_gff_StringTie-gene-2.2,LASC021642,LASC021642,44645,maker-000533F-est_gff_StringTie-gene-2.2-mRNA-1,6,3725
maker-000533F-est_gff_StringTie-gene-2.5,LASC021643,rexo1,44652,maker-000533F-est_gff_StringTie-gene-2.5-mRNA-2,11,3524
maker-000533F-est_gff_StringTie-gene-2.5,LASC021643,rexo1,44653,maker-000533F-est_gff_StringTie-gene-2.5-mRNA-1,15,5946
maker-000533F-est_gff_StringTie-gene-2.3,LASC021644,LASC021644,44646,maker-000533F-est_gff_StringTie-gene-2.3-mRNA-1,2,261
maker-000533F-exonerate_protein2genome-gene-2.0,LASC021645,eff_8,44654,maker-000533F-exonerate_protein2genome-gene-2.0-mRNA-2,1,336
maker-000533F-exonerate_protein2genome-gene-2.0,LASC021645,eff_8,44655,maker-000533F-exonerate_protein2genome-gene-2.0-mRNA-1,1,447
maker-000563F-est_gff_StringTie-gene-0.0,LASC021904,nrf-6_7,45164,maker-000563F-est_gff_StringTie-gene-0.0-mRNA-4,6,766
maker-000563F-est_gff_StringTie-gene-0.0,LASC021904,nrf-6_7,45165,maker-000563F-est_gff_StringTie-gene-0.0-mRNA-1,14,3013
maker-000563F-est_gff_StringTie-gene-0.0,LASC021904,nrf-6_7,45166,maker-000563F-est_gff_StringTie-gene-0.0-mRNA-2,12,2767
maker-000563F-est_gff_StringTie-gene-0.0,LASC021904,nrf-6_7,45167,maker-000563F-est_gff_StringTie-gene-0.0-mRNA-3,7,2594
maker-000563F-est_gff_StringTie-gene-0.1,LASC021905,LASC021905,45181,maker-000563F-est_gff_StringTie-gene-0.1-mRNA-1,3,654
maker-000563F-est_gff_StringTie-gene-1.0,LASC021906,nrf-6_27,45168,maker-000563F-est_gff_StringTie-gene-1.0-mRNA-9,14,5065
maker-000563F-est_gff_StringTie-gene-1.0,LASC021906,nrf-6_27,45169,maker-000563F-est_gff_StringTie-gene-1.0-mRNA-2,16,2494
maker-000563F-est_gff_StringTie-gene-1.0,LASC021906,nrf-6_27,45170,maker-000563F-est_gff_StringTie-gene-1.0-mRNA-1,16,5401
maker-000563F-est_gff_StringTie-gene-1.0,LASC021906,nrf-6_27,45171,maker-000563F-est_gff_StringTie-gene-1.0-mRNA-3,15,5143
maker-000563F-est_gff_StringTie-gene-1.0,LASC021906,nrf-6_27,45172,maker-000563F-est_gff_StringTie-gene-1.0-mRNA-6,14,5144
maker-000563F-est_gff_StringTie-gene-1.0,LASC021906,nrf-6_27,45173,maker-000563F-est_gff_StringTie-gene-1.0-mRNA-7,14,5143
maker-000563F-est_gff_StringTie-gene-1.0,LASC021906,nrf-6_27,45174,maker-000563F-est_gff_StringTie-gene-1.0-mRNA-8,14,5143
maker-000563F-est_gff_StringTie-gene-1.0,LASC021906,nrf-6_27,45175,maker-000563F-est_gff_StringTie-gene-1.0-mRNA-4,15,2151
maker-000563F-est_gff_StringTie-gene-1.0,LASC021906,nrf-6_27,45176,maker-000563F-est_gff_StringTie-gene-1.0-mRNA-5,15,2151
maker-000563F-est_gff_StringTie-gene-1.4,LASC021907,LASC021907,45182,maker-000563F-est_gff_StringTie-gene-1.4-mRNA-1,2,204
maker-000563F-est_gff_StringTie-gene-1.5,LASC021908,LASC021908,45183,maker-000563F-est_gff_StringTie-gene-1.5-mRNA-1,4,208
maker-000563F-augustus-gene-1.16,LASC021909,far1_3,45184,maker-000563F-augustus-gene-1.16-mRNA-1,2,301
maker-000563F-est_gff_StringTie-gene-1.6,LASC021910,orct_19,45185,maker-000563F-est_gff_StringTie-gene-1.6-mRNA-4,12,4554
